"variable","mean","median","sd","lower","upper","rhat","ess_bulk","t","days","t_approximation","date"
"eta",0.125398500111111,0.1441155,0.999335785103415,-1.76244425,2.02372275,1.0032034828163,1066.75663375363,NA,NA,30,NA
"eta",-0.122260532395556,-0.0754318,0.940615400399918,-2.04718425,1.74787675,1.00359884897364,921.540279381876,NA,NA,31,NA
"eta",-0.0511188863855555,-0.0574557,0.934388370557891,-1.86094675,1.77020875,1.0025184603322,1743.94036942579,NA,NA,32,NA
"eta",0.307327520693333,0.2988735,0.937362213930313,-1.60547475,2.09101525,1.00258246215003,1206.32331137868,NA,NA,33,NA
"eta",-0.0431039778685,-0.0713775,0.97980072391319,-1.858146,1.808111,1.00649803725702,1209.42590302323,NA,NA,34,NA
"eta",-0.270478417153333,-0.275213,1.03875565821066,-2.306365,1.81026175,1.0023687518603,1673.46304951822,NA,NA,35,NA
"eta",0.0236999728544445,0.0373353,0.979985305877407,-1.8717395,1.9372675,1.006144861854,909.029216935912,NA,NA,36,NA
"eta",0.168577067388889,0.1682725,1.0485106414552,-1.81089575,2.155789,1.00062291645305,1125.47758486528,NA,NA,37,NA
"eta",0.0654191171666667,0.0811217,0.996492289312525,-1.85349925,2.02232175,1.00483083289661,1848.21062870204,NA,NA,38,NA
"eta",0.0340888112222222,0.04668685,0.971350917608584,-1.85988675,1.8598545,1.01461787390555,1247.17591440327,NA,NA,39,NA
"eta",-0.0379419319333333,-0.0344496,0.894815491318548,-1.731909,1.68111575,1.00758587153029,1219.09608188563,NA,NA,40,NA
"eta",-0.0895107270333333,-0.145535,0.98457797153655,-2.01087175,1.76752275,1.00356948387155,1834.06643278557,NA,NA,41,NA
"eta",-0.0447159422577778,-0.0500573,0.961411573492129,-1.84386,1.79683925,1.00317643663251,1088.09480151659,NA,NA,42,NA
"eta",0.0799471138222222,0.1165775,1.0319422634893,-2.114342,2.098866,1.01221904919223,1920.64240750347,NA,NA,43,NA
"eta",0.0238407267888889,0.0163082,1.02210652340021,-1.982292,2.14400475,0.997988641289775,1315.20142109582,NA,NA,44,NA
"eta",-0.0982361174111111,-0.10162235,1.05831091141838,-2.047559,1.8746365,1.00108534301539,1069.20316071908,NA,NA,45,NA
"eta",0.0133063012144444,0.00707187,1.0436706649104,-1.97998925,2.13182925,1.00957166039538,729.680646017882,NA,NA,46,NA
"eta",0.0245441276444444,0.00748139,1.00351545001946,-1.98768325,2.0401115,1.00626076413856,2155.76992291034,NA,NA,47,NA
"eta",-0.1303569343,-0.135498,1.00907158370733,-2.04846575,1.882725,1.00128620888814,1449.96990017052,NA,NA,48,NA
"eta",-0.0264014377477778,-0.025306,0.975277755455963,-1.8458485,1.923483,1.00321409990956,1634.66927879455,NA,NA,49,NA
"eta",0.0897465709144445,0.08208325,0.989832413126209,-1.781953,2.05221175,0.999967946521312,1248.70349791392,NA,NA,50,NA
"eta",0.00788272614444444,0.0198368,1.00563719101694,-1.95755375,2.03027175,1.00097069167051,1354.70409343807,NA,NA,51,NA
"eta",-0.0776074573922222,-0.0733002,1.00625260119642,-1.991427,1.78465525,1.00778309760776,2251.85716820752,NA,NA,52,NA
"eta",0.0212055979111112,0.0308278,0.958854774804974,-1.752188,1.92394425,1.00189701936158,1859.35740982618,NA,NA,53,NA
"eta",-0.0647871820911111,-0.0564479,1.00178155690893,-2.0949525,1.89340625,1.00242199825225,851.839491272717,NA,NA,54,NA
"eta",0.0690451647722222,0.09123255,1.00749851662897,-1.88589875,2.0873745,1.00198324384732,1090.19981518448,NA,NA,55,NA
"eta",0.0312322948666667,0.07383975,1.02852127351596,-1.91062875,1.92082325,1.00461246893971,1582.10216167126,NA,NA,56,NA
"eta",-0.133879605122222,-0.139181,0.974590557450502,-1.94906725,1.7669155,1.00217514591631,1578.07042142916,NA,NA,57,NA
"eta",0.0634488799466667,0.03890615,0.983320883564634,-1.95312975,1.97893425,1.00119400277601,708.655557410958,NA,NA,58,NA
"eta",0.0804615195311111,0.04001955,0.98463454828041,-1.765269,2.1854795,0.999706559318309,1229.8051424701,NA,NA,59,NA
"eta",-0.0745449302634444,-0.06518035,1.00175295493972,-2.03683775,1.9918455,1.00786733965393,893.712806582931,NA,NA,60,NA
"eta",0.0735408699722223,0.05413795,0.939533641655977,-1.69682625,2.03818625,1.00084317667634,1393.68444213005,NA,NA,61,NA
"eta",0.108789763211111,0.115877,1.07430029231556,-2.02525725,2.23821275,1.00242170710695,1384.10879521151,NA,NA,62,NA
"eta",-0.179305313528889,-0.2076315,0.973934898818042,-2.2250625,1.70328025,1.00657035322056,1223.8967792126,NA,NA,63,NA
"eta",-0.0115313227888889,0.002481295,0.994594184502405,-1.95119225,1.91139125,0.999052425827345,2110.80644080634,NA,NA,64,NA
"eta",0.1340922603,0.1490125,1.02589097843569,-1.88007875,2.06992325,0.999734485491724,1271.69194309602,NA,NA,65,NA
"eta",-0.117394143093111,-0.130183,1.00297792199762,-1.999998,1.79118625,1.0098697022855,1021.29939299996,NA,NA,66,NA
"eta",-0.0499342559555555,-0.04023725,1.02378304074471,-2.07593825,1.88738275,1.00956732538132,1348.61880868784,NA,NA,67,NA
"eta",0.131269249777778,0.110908,1.04051721372806,-1.869229,2.15174675,1.00051394635299,1178.56580653724,NA,NA,68,NA
"eta",-0.0626168508244445,-0.0753326,0.993954047407459,-1.9478705,1.89286625,1.00005525549477,1484.54196411049,NA,NA,69,NA
"eta",-0.0385887942377778,-0.0806616,0.951334953678758,-1.89615375,1.97792425,1.01027791086109,1555.01232416276,NA,NA,70,NA
"eta",0.0682886620377778,0.1151855,1.05034164070537,-1.9166895,1.99755825,1.00226352688571,1346.51145556741,NA,NA,71,NA
"eta",-0.0331910329111111,-0.0350651,1.04055538055329,-1.90681325,2.013377,0.999074394976513,999.692094241815,NA,NA,72,NA
"eta",-0.0487424299211111,-0.06675535,0.982475889556713,-1.88972475,1.8721725,1.00308773956212,1330.10991789036,NA,NA,73,NA
"eta",0.06608742924,0.08904555,1.01038680374965,-1.8974505,2.06975125,0.999933617992179,883.503658128082,NA,NA,74,NA
"eta",0.0453592803444444,0.0465563,0.938842927509985,-1.661459,1.79054725,1.00118062360929,1041.20714312651,NA,NA,75,NA
"eta",-0.0233882528274444,0.001478085,0.971242125673437,-1.86402575,1.8186115,1.00227608457589,930.458682539578,NA,NA,76,NA
"eta",-0.0357986704933334,0.003835165,1.01847302235875,-1.996398,1.88055775,1.0020684198934,1639.64796054395,NA,NA,77,NA
"eta",-0.0286112157111111,-0.04400635,1.04937938562884,-2.0994445,2.0853715,1.00113286321954,1579.87098471551,NA,NA,78,NA
"eta",-0.00921491067222225,-0.0393021,0.992547292787548,-1.8809575,1.9231775,1.00520563699123,1428.9600264805,NA,NA,79,NA
"eta",0.0446719905671112,0.04699425,0.934923503249526,-1.72059425,1.97105925,1.00072380024103,1823.37353175365,NA,NA,80,NA
"eta",-0.0210803078666667,-0.03805325,0.992667919920206,-2.06120425,1.9734355,1.00132090574271,1140.24661972838,NA,NA,81,NA
"eta",-0.0312341743333333,-0.05495595,0.923791016875978,-1.72328275,1.8080525,1.00026258274605,1149.73856205147,NA,NA,82,NA
"eta",0.0214742192211111,0.03562365,0.999755034478862,-1.86825075,1.8929665,1.00101736598895,1076.32874703969,NA,NA,83,NA
"eta",0.09795953223,0.09140755,0.999056105318038,-1.76667175,2.10312225,1.00425538675521,1376.82496104653,NA,NA,84,NA
"eta",-0.0411093774744444,-0.1052665,0.983411988300267,-1.87754775,1.97625,1.00334339794601,1132.87114106973,NA,NA,85,NA
"eta",-0.0281275390822222,-0.05219535,0.997482911773089,-2.01856725,1.99114,1.00092474513359,1348.69098923581,NA,NA,86,NA
"eta",0.0748532831444445,0.03579645,0.999034708718416,-1.8051755,1.99767275,1.00526300271563,1694.78995202096,NA,NA,87,NA
"init_inc",-6.80281345555556,-6.858565,1.16109942293074,-8.937432,-4.36487275,1.00297204484999,314.444901541285,NA,NA,NA,NA
"init_growth",-0.0303935722792222,-0.03002055,0.224854823160453,-0.49086665,0.3831773,1.00379853993638,1712.25231382724,NA,NA,NA,NA
"prob_detect",0.000100574298146667,8.92124e-05,6.61743429029793e-05,7.96971025e-06,0.0002530068,1.00619283878162,715.984010442037,NA,1,NA,NA
"prob_detect",0.000114067918055556,9.809445e-05,7.97458202466181e-05,7.82597e-06,0.00029981515,1.00175146053161,865.785447414881,NA,2,NA,NA
"prob_detect",0.000133462191347778,0.0001256095,9.35452597343561e-05,5.097053e-06,0.000350258775,0.999814378869125,396.729517915839,NA,3,NA,NA
"prob_detect",0.000150665395637778,0.000134706,0.000106787244635359,6.53268575e-06,0.0004004706,1.00787120097878,399.93050778223,NA,4,NA,NA
"prob_detect",0.000178233697566667,0.0001587405,0.00012393608040987,1.04949425e-05,0.000456902025,1.00137515818583,415.072909247865,NA,5,NA,NA
"prob_detect",0.000200630590635556,0.000168836,0.000146941594652231,7.951982e-06,0.000525251475,1.00446524627479,705.327521840048,NA,6,NA,NA
"prob_detect",0.000232070888451,0.0002009955,0.000169472665644938,8.369445e-06,0.00063762795,0.998482577603696,705.981098934348,NA,7,NA,NA
"prob_detect",0.000287291699401111,0.000261978,0.000198695297004538,1.26139125e-05,0.00071505115,1.00414745726003,433.115876150276,NA,8,NA,NA
"prob_detect",0.000343795182021111,0.0003157655,0.000219747906893778,2.31200725e-05,0.00082988775,1.0040026561916,815.640747124775,NA,9,NA,NA
"prob_detect",0.000386913205744444,0.000337854,0.00027696788571654,1.96054525e-05,0.00103204175,1.00393772756455,769.206145540516,NA,10,NA,NA
"prob_detect",0.000462680337144444,0.000428077,0.000307028204368172,3.3990035e-05,0.001140547,1.00182202858107,685.112081618792,NA,11,NA,NA
"prob_detect",0.000545934333522222,0.0004985115,0.000372814305663159,3.1938395e-05,0.0013700675,1.00143497504357,582.074468404109,NA,12,NA,NA
"prob_detect",0.000651854226566667,0.000581626,0.000427907690144269,3.47351625e-05,0.001580261,1.00333109633198,614.21506591227,NA,13,NA,NA
"prob_detect",0.0007159773641,0.0006245305,0.000498645627989847,4.4446295e-05,0.0018759605,1.00221866866835,508.838799680993,NA,14,NA,NA
"prob_detect",0.000895579539277778,0.0008250055,0.000574560006584975,4.72193425e-05,0.00214545075,1.00003477906883,989.362630539301,NA,15,NA,NA
"prob_detect",0.00101105415137778,0.00091286,0.000681342340946103,9.13819175e-05,0.00259714725,1.01128113675005,688.139538211579,NA,16,NA,NA
"prob_detect",0.00122450349931111,0.001091185,0.000806992930241916,6.93811e-05,0.00313553625,1.00736986236619,491.842662541698,NA,17,NA,NA
"prob_detect",0.00146156833315556,0.00137731,0.000962449598242724,9.67589675e-05,0.00360506975,1.00491119441256,417.836021723025,NA,18,NA,NA
"prob_detect",0.00168713272694444,0.0015696,0.00113499868143021,9.072139e-05,0.00435499,1.01154621728473,596.504717623831,NA,19,NA,NA
"prob_detect",0.00208951219644444,0.00188163,0.00133436107625068,0.000137961175,0.004842564,1.0020381013025,768.186388108959,NA,20,NA,NA
"prob_detect",0.00251389095458889,0.00232656,0.00155051165252566,0.000196319,0.00602732925,1.00445496785986,900.518188782156,NA,21,NA,NA
"prob_detect",0.00289221703622222,0.002667715,0.00176481896956651,0.00024872405,0.00689463125,1.00176156087663,717.265905653245,NA,22,NA,NA
"prob_detect",0.00341666409622222,0.003135845,0.00203873601666986,0.00031191205,0.0081294585,1.00324381456192,699.418983817914,NA,23,NA,NA
"prob_detect",0.004009758577,0.003768355,0.00244464184763702,0.000255471775,0.00948558175,1.00346857974468,436.79787181776,NA,24,NA,NA
"prob_detect",0.00492477029788889,0.004646325,0.00285389278116898,0.000522435425,0.0112925975,1.00313264215431,640.105288447958,NA,25,NA,NA
"prob_detect",0.00579459769277778,0.00560054,0.00330087354586748,0.0004701906,0.0128248075,1.00964537458078,355.704507192243,NA,26,NA,NA
"prob_detect",0.00706897730066667,0.006596525,0.00392335161767054,0.000970209875,0.01527574,1.00590361456896,600.675237011221,NA,27,NA,NA
"prob_detect",0.00827391462116667,0.00813208,0.00492969757355893,0.000575190175,0.0185816,1.00660322341441,674.771186776079,NA,28,NA,NA
"prob_detect",0.0101498429877778,0.009626615,0.005589599453363,0.00105673125,0.02247835,1.00794202017844,754.468846487318,NA,29,NA,NA
"prob_detect",0.0121771959827778,0.0116358,0.00654693221693205,0.00121601225,0.025221015,1.00217784001929,544.240225489142,NA,30,NA,NA
"prob_detect",0.0144578782488889,0.01384885,0.00759792044745019,0.0015122695,0.0300835075,1.00345759179538,600.965056029492,NA,31,NA,NA
"prob_detect",0.0175605806911111,0.0170083,0.00915008411760947,0.00212452025,0.036374275,0.999099615913038,411.325722947348,NA,32,NA,NA
"prob_detect",0.0212824821288889,0.02096135,0.0101372107103354,0.00339199975,0.0403189675,1.00384689884154,714.258537686875,NA,33,NA,NA
"prob_detect",0.0251563920766667,0.02485095,0.0125859254150191,0.0021994975,0.05175457,1.00323594153024,578.879334225765,NA,34,NA,NA
"prob_detect",0.0315205096111111,0.0309285,0.0146366440876655,0.006269051,0.0616878,1.01166570509119,789.901854733662,NA,35,NA,NA
"prob_detect",0.0385238324666667,0.03770695,0.0161393455875645,0.00872716375,0.0704074775,1.01275259803424,1035.3795068569,NA,36,NA,NA
"prob_detect",0.0466576594555556,0.04676185,0.0190572212509031,0.0089007225,0.08170687,1.00473228389916,713.264693198071,NA,37,NA,NA
"prob_detect",0.0579825936033333,0.05690565,0.0221752583838227,0.01597716,0.101883425,1.00484077204974,1097.94853960934,NA,38,NA,NA
"prob_detect",0.0697511674444444,0.0692813,0.0237583738686459,0.0250645925,0.11537105,1.00479229524607,1016.28090274305,NA,39,NA,NA
"prob_detect",0.0853696158888889,0.08491455,0.0275316826828739,0.030573615,0.1385066,1.0047998938996,898.468628287713,NA,40,NA,NA
"prob_detect",0.104579379777778,0.103899,0.0309360519936473,0.041251865,0.165836425,1.0170213773126,1461.48022119991,NA,41,NA,NA
"prob_detect",0.125427024022222,0.1250835,0.0317086904167045,0.0638864325,0.185416525,0.999859618297975,1223.03994962685,NA,42,NA,NA
"prob_detect",0.151998509333333,0.1506195,0.036722510123093,0.0820308,0.225480625,1.00545049304278,1234.64262683989,NA,43,NA,NA
"prob_detect",0.182240153666667,0.181327,0.0393626887384476,0.106393,0.25463785,1.00658808255992,1162.27418775779,NA,44,NA,NA
"prob_detect",0.215855780222222,0.217025,0.0460242834868042,0.12260905,0.305897925,1.00463363148635,1020.49760180234,NA,45,NA,NA
"prob_detect",0.258093966666667,0.2572475,0.0489537306926509,0.1623889,0.352158225,1.00190585474844,1542.09022914715,NA,46,NA,NA
"prob_detect",0.302393842222222,0.3036265,0.0534630978649231,0.1970702,0.4083828,1.00158012757794,1341.07324794305,NA,47,NA,NA
"prob_detect",0.354980901111111,0.357773,0.0546390584438746,0.247934675,0.456815625,1.00935798344174,966.156950413338,NA,48,NA,NA
"prob_detect",0.405369631111111,0.405739,0.063144827784383,0.284779325,0.53029725,1.00289756080148,1969.37239077191,NA,49,NA,NA
"prob_detect",0.457321028888889,0.458177,0.0648982319208886,0.33433975,0.584267875,1.01243724719903,1677.8707922164,NA,50,NA,NA
"prob_detect",0.515440918888889,0.5148405,0.067748752957924,0.3926572,0.64307065,1.00406442545889,1256.33257570736,NA,51,NA,NA
"prob_detect",0.574833266666667,0.572905,0.0713465851249221,0.439013475,0.71529075,1.00109058380159,957.701665067161,NA,52,NA,NA
"prob_detect",0.624355464444444,0.6258515,0.0706184407621341,0.4900128,0.7590104,1.0199241538584,1799.39556857982,NA,53,NA,NA
"prob_detect",0.673620294444444,0.6720665,0.073761809883286,0.5322158,0.816559725,1.00555089471965,841.486755597411,NA,54,NA,NA
"prob_detect",0.72155237,0.7209885,0.0789725586320033,0.575226125,0.873494525,1.00170225222298,1146.15557180541,NA,55,NA,NA
"prob_detect",0.758686955555556,0.759347,0.0678275438786144,0.629934975,0.88315865,1.01135014890901,924.774165916303,NA,56,NA,NA
"prob_detect",0.770543881111111,0.7728945,0.0804934343794054,0.61213225,0.9233589,1.01077875929187,1405.72722589921,NA,57,NA,NA
"prob_detect",0.641285828888889,0.648096,0.171018330470627,0.2798237,0.96143255,0.998893181191749,888.013876946248,NA,58,NA,NA
"prob_detect",0.321804213411111,0.306758,0.170916513884219,0.0259636925,0.67561505,1.00653982879519,1012.82126520056,NA,59,NA,NA
"prob_detect",0.0607399706077778,0.058371,0.0351595014744991,0.0035772935,0.13503915,1.00200013288024,619.679052381031,NA,60,NA,NA
"prob_detect",0.00764334950111111,0.007330785,0.00397396641423885,0.00113245775,0.01573073,1.00303746750253,425.912604223681,NA,61,NA,NA
"gp",-1.4940287002,-1.441045,1.18102273363293,-4.00399925,0.645205775,1.00255564845235,312.507535820882,1,NA,NA,"2020-05-01"
"gp",-1.53775398739778,-1.488565,1.18891494529167,-4.05487975,0.635766375,1.00185464572542,312.717681033863,2,NA,NA,"2020-05-02"
"gp",-1.58353096447778,-1.53165,1.19504248498218,-4.1080805,0.596026525,1.00142098525804,315.708140256467,3,NA,NA,"2020-05-03"
"gp",-1.63127977204444,-1.573535,1.19954900277492,-4.14941175,0.54657895,1.00094514772306,313.60776061876,4,NA,NA,"2020-05-04"
"gp",-1.68082279214444,-1.62441,1.20264011094616,-4.18978225,0.512108675,1.00215670137706,313.925221045846,5,NA,NA,"2020-05-05"
"gp",-1.73187861944444,-1.684785,1.20454419221342,-4.246014,0.4797004,1.00276027413695,315.137353132967,6,NA,NA,"2020-05-06"
"gp",-1.78406316123333,-1.71638,1.20548048936905,-4.31299325,0.450557475,1.00339772175649,316.388330894677,7,NA,NA,"2020-05-07"
"gp",-1.83689405363333,-1.76948,1.20563992936541,-4.35979975,0.431725325,1.00278104232919,317.673489756259,8,NA,NA,"2020-05-08"
"gp",-1.8898019691,-1.824585,1.20518182640904,-4.41433925,0.404963425,1.00182506357417,316.081357627852,9,NA,NA,"2020-05-09"
"gp",-1.94214743196667,-1.85284,1.20424818944014,-4.47412225,0.35944735,1.00246181983124,314.956964710305,10,NA,NA,"2020-05-10"
"gp",-1.99324491597778,-1.911835,1.20298477598723,-4.53813375,0.28206425,1.00236986369771,316.367945342156,11,NA,NA,"2020-05-11"
"gp",-2.04239296546111,-1.96293,1.201551679107,-4.6129195,0.185033175,1.00239112940321,319.127597264248,12,NA,NA,"2020-05-12"
"gp",-2.08890742984444,-2.001305,1.20011381311653,-4.6479425,0.0974354474999999,1.00159753535446,318.1776308846,13,NA,NA,"2020-05-13"
"gp",-2.13215666127778,-2.036915,1.19881071638345,-4.65739725,0.0409527574999998,1.00148475311058,321.514204382096,14,NA,NA,"2020-05-14"
"gp",-2.17159302574444,-2.094335,1.19772981805424,-4.71614875,0.0120025092499996,1.0016913230411,327.410800159846,15,NA,NA,"2020-05-15"
"gp",-2.20678180814444,-2.1373,1.19690382474201,-4.752444,-0.0137382925,1.00175460964701,331.000217718257,16,NA,NA,"2020-05-16"
"gp",-2.23741913433333,-2.17116,1.19634222535745,-4.78042575,-0.0300762275000001,1.00167989277605,336.098086268544,17,NA,NA,"2020-05-17"
"gp",-2.26334259645556,-2.18635,1.19607931217966,-4.79643225,-0.0448021050000006,1.00180026277578,341.822183823646,18,NA,NA,"2020-05-18"
"gp",-2.28453133152222,-2.205985,1.196209595102,-4.80995925,-0.0525542850000014,1.0019119208832,349.048224267707,19,NA,NA,"2020-05-19"
"gp",-2.30109780121111,-2.21479,1.19687704235715,-4.828631,-0.0319194275000002,1.00182779034073,355.640429146475,20,NA,NA,"2020-05-20"
"gp",-2.31327246985556,-2.208745,1.198215123973,-4.84143225,-0.0882924125000018,1.00166077470306,360.465441767001,21,NA,NA,"2020-05-21"
"gp",-2.32138321933333,-2.211505,1.20026521387034,-4.850397,-0.0716571500000009,1.0015921257025,361.890462392416,22,NA,NA,"2020-05-22"
"gp",-2.32583683338889,-2.206805,1.20292001433426,-4.8475825,-0.0756113600000001,1.0013482478864,360.165998572642,23,NA,NA,"2020-05-23"
"gp",-2.32709764001111,-2.208655,1.20592538594075,-4.860283,-0.10397825,1.00120856637276,359.975613546544,24,NA,NA,"2020-05-24"
"gp",-2.32566938641111,-2.21465,1.20894375628883,-4.8676715,-0.0853927200000001,1.001010281882,359.906791519936,25,NA,NA,"2020-05-25"
"gp",-2.32208015912222,-2.215355,1.21164851507273,-4.8756745,-0.0700217625000007,1.00086338793025,357.540493456643,26,NA,NA,"2020-05-26"
"gp",-2.31686762673889,-2.221265,1.21380248118781,-4.88225225,-0.0776400575000008,1.00086253111659,351.540152973126,27,NA,NA,"2020-05-27"
"gp",-2.31056769928889,-2.214915,1.21529204849235,-4.8716545,-0.11144975,1.00098150042396,342.596654405195,28,NA,NA,"2020-05-28"
"gp",-2.30370075204444,-2.20415,1.21610691078418,-4.84174475,-0.11230155,1.00103093121793,334.803457382441,29,NA,NA,"2020-05-29"
"gp",-2.296760084,-2.19972,1.21629398328506,-4.811535,-0.0992217500000003,1.00172628585278,329.956111040329,30,NA,NA,"2020-05-30"
"gp",-2.290198184,-2.184735,1.21590840226092,-4.81772325,-0.0969900700000012,1.00137169353272,324.727282600033,31,NA,NA,"2020-05-31"
"gp",-2.284416532,-2.185115,1.21498907630924,-4.854106,-0.092740705,1.00160533861201,320.982510990856,32,NA,NA,"2020-06-01"
"gp",-2.2797586413,-2.195095,1.21355947387917,-4.838493,-0.0352430900000005,1.00158836468552,316.321013559387,33,NA,NA,"2020-06-02"
"gp",-2.27650706136667,-2.197855,1.21164284820543,-4.81317325,-0.0352029650000004,1.00206448503272,311.874515006825,34,NA,NA,"2020-06-03"
"gp",-2.27488818755556,-2.193885,1.20927945536376,-4.807945,-0.0412382725000003,1.00252493891374,307.928005526903,35,NA,NA,"2020-06-04"
"gp",-2.27508550122222,-2.210405,1.20653712658345,-4.77447225,-0.0346842925000001,1.00331575924171,302.62107407494,36,NA,NA,"2020-06-05"
"gp",-2.2772565858,-2.2208,1.20351568747852,-4.7431055,-0.0543928025000002,1.00356437260494,298.427950400807,37,NA,NA,"2020-06-06"
"gp",-2.28155424388889,-2.24018,1.2003421903316,-4.7334365,-0.0542130650000003,1.00453834229189,297.712551718111,38,NA,NA,"2020-06-07"
"gp",-2.28814819383333,-2.24163,1.19716598370507,-4.72822425,-0.0602076975000003,1.00442250068524,294.194301797499,39,NA,NA,"2020-06-08"
"gp",-2.29723676247778,-2.234805,1.19414061462815,-4.73573225,-0.0783173825000005,1.00382767811122,296.096563858932,40,NA,NA,"2020-06-09"
"gp",-2.30905482633333,-2.227495,1.19140535542447,-4.75231475,-0.110571525,1.00311960295708,299.62840751228,41,NA,NA,"2020-06-10"
"gp",-2.32386007627778,-2.233705,1.18906382279423,-4.76738925,-0.0648992250000002,1.00246458510986,302.423336468737,42,NA,NA,"2020-06-11"
"gp",-2.34191232454444,-2.236765,1.18717120804786,-4.78792275,-0.171640000000001,1.0019130649144,306.008075121857,43,NA,NA,"2020-06-12"
"gp",-2.36343690602,-2.26337,1.18573660294008,-4.81347975,-0.214742225000001,1.00202679096716,307.248619479643,44,NA,NA,"2020-06-13"
"gp",-2.38858072985556,-2.2881,1.18473931801856,-4.853602,-0.233965350000001,1.0016705060601,311.681465078673,45,NA,NA,"2020-06-14"
"gp",-2.41737122511111,-2.340225,1.18415167258825,-4.87259625,-0.30425115,1.00202229736709,317.355100406469,46,NA,NA,"2020-06-15"
